id	price	sale_price	sale_price_effective_date
shopify_ZZ_15511215112523_56453618499915	7220.00 CZK		
shopify_ZZ_15511215341899_56453618893131	3112.00 CZK		
shopify_ZZ_15511215604043_56453619974475	339.00 CZK		
shopify_ZZ_15511215833419_56453620597067	4710.00 CZK		
shopify_ZZ_15511215898955_56453620662603	1352.00 CZK	1054.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15511215964491_56453620728139	4522.00 CZK		
shopify_ZZ_15511216521547_56453621809483	347.00 CZK		
shopify_ZZ_15511216914763_56453622563147	2293.00 CZK		
shopify_ZZ_15511216947531_56453622628683	5135.00 CZK		
shopify_ZZ_15511217078603_56453622759755	3579.00 CZK		
shopify_ZZ_15511217275211_56453623578955	5452.00 CZK		
shopify_ZZ_15511217307979_56453623611723	3580.00 CZK		
shopify_ZZ_15511217340747_56453623644491	5204.00 CZK		
shopify_ZZ_15511217733963_56453624561995	5526.00 CZK		
shopify_ZZ_15511217766731_56453624594763	1591.00 CZK		
shopify_ZZ_15511217799499_56453624627531	5261.00 CZK		
shopify_ZZ_15511217930571_56453624758603	5129.00 CZK		
shopify_ZZ_15511218061643_56453625086283	4747.00 CZK		
shopify_ZZ_15511218094411_56453625119051	1246.00 CZK		
shopify_ZZ_15511218323787_56453625741643	5392.00 CZK		
shopify_ZZ_15511218487627_56453626298699	525.00 CZK	493.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15511218618699_56453626364235	1107.00 CZK		
shopify_ZZ_15511218717003_56453626560843	5723.00 CZK		
shopify_ZZ_15511218979147_56453627216203	724.00 CZK		
shopify_ZZ_15511219011915_56453627248971	380.00 CZK		
shopify_ZZ_15511219077451_56453627314507	667.00 CZK		
shopify_ZZ_15511219241291_56453627609419	4422.00 CZK		
shopify_ZZ_15511219306827_56453627674955	7361.00 CZK		
shopify_ZZ_15511219437899_56453628723531	480.00 CZK		
shopify_ZZ_15511219470667_56453628756299	6008.00 CZK		
shopify_ZZ_15511219601739_56453629116747	6073.00 CZK		
shopify_ZZ_15511219732811_56453629477195	3594.00 CZK		
shopify_ZZ_15511219929419_56453629804875	4129.00 CZK		
shopify_ZZ_15511220191563_56453630722379	4285.00 CZK		
shopify_ZZ_15511220289867_56453630820683	1152.00 CZK		
shopify_ZZ_15511220322635_56453630886219	1453.00 CZK		
shopify_ZZ_15511220420939_56453631115595	5860.00 CZK		
shopify_ZZ_15511220584779_56453631377739	1391.00 CZK		
shopify_ZZ_15511220715851_56453631705419	368.00 CZK		
shopify_ZZ_15511221010763_56453632262475	3141.00 CZK		
shopify_ZZ_15511221043531_56453632328011	5371.00 CZK		
shopify_ZZ_15511221076299_56453632360779	5500.00 CZK		
shopify_ZZ_15511221174603_56453632590155	2164.00 CZK		
shopify_ZZ_15511221436747_56453633048907	3264.00 CZK		
shopify_ZZ_15511221535051_56453633179979	3206.00 CZK		
shopify_ZZ_15511221666123_56453633343819	896.00 CZK		
shopify_ZZ_15511221993803_56453634097483	5370.00 CZK		
shopify_ZZ_15511222026571_56453634130251	4632.00 CZK		
shopify_ZZ_15511222288715_56453634556235	3389.00 CZK		
shopify_ZZ_15511222321483_56453634621771	2504.00 CZK		
shopify_ZZ_15511222452555_56453634818379	3470.00 CZK		
shopify_ZZ_15511222485323_56453634851147	829.00 CZK		
shopify_ZZ_15511222714699_56453635113291	5349.00 CZK		
shopify_ZZ_15511222747467_56453635146059	2954.00 CZK		
shopify_ZZ_15511222780235_56453635178827	20906.00 CZK		
shopify_ZZ_15511223009611_56453635768651	4920.00 CZK		
shopify_ZZ_15511223435595_56453636489547	6321.00 CZK		
shopify_ZZ_15511223632203_56453636981067	3945.00 CZK		
shopify_ZZ_15511223894347_56453637570891	831.00 CZK		
shopify_ZZ_15511223992651_56453637701963	3162.00 CZK		
shopify_ZZ_15511224516939_56453638619467	4322.00 CZK		
shopify_ZZ_15511224779083_56453639012683	5450.00 CZK		
shopify_ZZ_15511224844619_56453639078219	3199.00 CZK		
shopify_ZZ_15511225270603_56453640454475	5134.00 CZK		
shopify_ZZ_15511225303371_56453640487243	8503.00 CZK		
shopify_ZZ_15511225336139_56453640520011	349.00 CZK		
shopify_ZZ_15511225467211_56453640814923	936.00 CZK		
shopify_ZZ_15511225729355_56453641470283	7716.00 CZK		
shopify_ZZ_15511225827659_56453641666891	441.00 CZK		
shopify_ZZ_15511226122571_56453643534667	748.00 CZK	574.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15511226155339_56453643567435	2191.00 CZK		
shopify_ZZ_15511226188107_56453643600203	4337.00 CZK		
shopify_ZZ_15511226515787_56453645533515	5760.00 CZK		
shopify_ZZ_15511226548555_56453645566283	767.00 CZK	557.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15511226614091_56453645631819	5075.00 CZK		
shopify_ZZ_15511226745163_56453645795659	602.00 CZK		
shopify_ZZ_15511226777931_56453645828427	642.00 CZK		
shopify_ZZ_15511226843467_56453645861195	6967.00 CZK		
shopify_ZZ_15511227007307_56453646188875	3923.00 CZK		
shopify_ZZ_15511227040075_56453646254411	1546.00 CZK		
shopify_ZZ_15511227138379_56453646319947	5723.00 CZK		
shopify_ZZ_15511227171147_56453646385483	1057.00 CZK		
shopify_ZZ_15511227302219_56453646516555	3571.00 CZK		
shopify_ZZ_15511227564363_56453646844235	5643.00 CZK		
shopify_ZZ_15511227629899_56453646909771	711.00 CZK		
shopify_ZZ_15511227662667_56453646942539	4553.00 CZK		
shopify_ZZ_15511227760971_56453647073611	4710.00 CZK		
shopify_ZZ_15511227859275_56453647171915	3861.00 CZK		
shopify_ZZ_15511227892043_56453647204683	5421.00 CZK		
shopify_ZZ_15511227990347_56453647302987	1906.00 CZK		
shopify_ZZ_15511228154187_56453647434059	10394.00 CZK		
shopify_ZZ_15511228186955_56453647597899	5452.00 CZK		
shopify_ZZ_15511228318027_56453647728971	534.00 CZK		
shopify_ZZ_15511228514635_56453648220491	3774.00 CZK		
shopify_ZZ_15511228547403_56453648253259	190.00 CZK		
shopify_ZZ_15511228612939_56453648318795	567.00 CZK		
shopify_ZZ_15511228678475_56453648384331	3141.00 CZK		
shopify_ZZ_15511228711243_56453648417099	262.00 CZK		
shopify_ZZ_15511228776779_56453648548171	5204.00 CZK		
shopify_ZZ_15511228809547_56453648580939	5204.00 CZK		
shopify_ZZ_15511228875083_56453648679243	5135.00 CZK		
shopify_ZZ_15511228940619_56453648744779	5590.00 CZK		
shopify_ZZ_15511229006155_56453648810315	1405.00 CZK		
shopify_ZZ_15511229071691_56453648908619	4701.00 CZK		
shopify_ZZ_15511229169995_56453649006923	2168.00 CZK		
shopify_ZZ_15511229202763_56453649039691	4747.00 CZK		
shopify_ZZ_15511229301067_56453649137995	5135.00 CZK		
shopify_ZZ_15511229399371_56453649269067	4553.00 CZK		
shopify_ZZ_15511229497675_56453649367371	3580.00 CZK		
shopify_ZZ_15511229595979_56453649465675	5982.00 CZK		
shopify_ZZ_15511229792587_56453649989963	8661.00 CZK		
shopify_ZZ_15511229923659_56453650121035	10799.00 CZK		
shopify_ZZ_15511229956427_56453650153803	5258.00 CZK		
shopify_ZZ_15511230021963_56453650252107	1241.00 CZK		
shopify_ZZ_15511230087499_56453650317643	1707.00 CZK		
shopify_ZZ_15511230120267_56453650350411	808.00 CZK		
shopify_ZZ_15511230284107_56453650645323	2643.00 CZK		
shopify_ZZ_15511230415179_56453650809163	372.00 CZK		
shopify_ZZ_15511230513483_56453651005771	1210.00 CZK		
shopify_ZZ_15511230611787_56453651136843	449.00 CZK		
shopify_ZZ_15511230644555_56453651169611	2250.00 CZK		
shopify_ZZ_15511230710091_56453651235147	5371.00 CZK		
shopify_ZZ_15511230808395_56453651530059	2570.00 CZK		
shopify_ZZ_15511230841163_56453651628363	5864.00 CZK		
shopify_ZZ_15511230873931_56453651759435	1745.00 CZK		
shopify_ZZ_15511230972235_56453651923275	5852.00 CZK		
shopify_ZZ_15511231168843_56453652316491	5520.00 CZK		
shopify_ZZ_15511231201611_56453652349259	5450.00 CZK		
shopify_ZZ_15511231234379_56453652382027	4521.00 CZK		
shopify_ZZ_15511231398219_56453652578635	4890.00 CZK		
shopify_ZZ_15511231463755_56453652644171	1651.00 CZK		
shopify_ZZ_15511231496523_56453652676939	5288.00 CZK		
shopify_ZZ_15511231758667_56453653004619	5135.00 CZK		
shopify_ZZ_15511231791435_56453653037387	4460.00 CZK		
shopify_ZZ_15511231889739_56453653168459	305.00 CZK		
shopify_ZZ_15511231922507_56453653201227	1268.00 CZK		
shopify_ZZ_15511232217419_56453653692747	4890.00 CZK		
shopify_ZZ_15511232282955_56453653791051	1107.00 CZK		
shopify_ZZ_15511232348491_56453653823819	378.00 CZK		
shopify_ZZ_15511232414027_56453653954891	4310.00 CZK		
shopify_ZZ_15511232446795_56453653987659	3575.00 CZK		
shopify_ZZ_15511232577867_56453654151499	1608.00 CZK		
shopify_ZZ_15511232610635_56453654184267	1473.00 CZK	1060.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15511232643403_56453654217035	4368.00 CZK		
shopify_ZZ_15511232840011_56453654577483	1877.00 CZK		
shopify_ZZ_15511232872779_56453654610251	3580.00 CZK		
shopify_ZZ_15511232905547_56453654643019	5135.00 CZK		
shopify_ZZ_15511233200459_56453654970699	579.00 CZK		
shopify_ZZ_15511233233227_56453655003467	6322.00 CZK		
shopify_ZZ_15511233265995_56453655036235	6370.00 CZK		
shopify_ZZ_15511233364299_56453655167307	5135.00 CZK		
shopify_ZZ_15511233528139_56453656478027	5135.00 CZK		
shopify_ZZ_15511233560907_56453656510795	5135.00 CZK		
shopify_ZZ_15511233593675_56453656543563	7033.00 CZK		
shopify_ZZ_15511233691979_56453656641867	6380.00 CZK		
shopify_ZZ_15511233724747_56453656674635	888.00 CZK		
shopify_ZZ_15511233921355_56453656904011	276.00 CZK		
shopify_ZZ_15511234150731_56453657166155	1230.00 CZK		
shopify_ZZ_15511234281803_56453657297227	6356.00 CZK		
shopify_ZZ_15511234347339_56453657395531	6380.00 CZK		
shopify_ZZ_15511234412875_56453657428299	2528.00 CZK		
shopify_ZZ_15511234609483_56453657690443	2385.00 CZK	2051.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15511234642251_56453657723211	4094.37 CZK	3899.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15511234675019_56453657755979	325.00 CZK		
shopify_ZZ_15511234904395_56453659689291	415.00 CZK		
shopify_ZZ_15511235035467_56453659787595	2128.00 CZK		
shopify_ZZ_15511235068235_56453659853131	5135.00 CZK		
shopify_ZZ_15511235199307_56453660115275	1463.00 CZK	1375.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15511235264843_56453660148043	3076.00 CZK		
shopify_ZZ_15511235232075_56453660213579	228.00 CZK		
shopify_ZZ_15511235363147_56453660344651	5135.00 CZK		
shopify_ZZ_15511235526987_56453660475723	5831.00 CZK		
shopify_ZZ_15511235559755_56453660541259	5135.00 CZK		
shopify_ZZ_15511235592523_56453660574027	5134.00 CZK		
shopify_ZZ_15511235690827_56453660639563	240.00 CZK		
shopify_ZZ_15511235789131_56453661000011	1387.00 CZK		
shopify_ZZ_15511235821899_56453661032779	3942.00 CZK		
shopify_ZZ_15511235920203_56453661131083	5135.00 CZK		
shopify_ZZ_15511236051275_56453661294923	7046.00 CZK		
shopify_ZZ_15511236084043_56453661327691	6368.00 CZK		
shopify_ZZ_15511236149579_56453661360459	5135.00 CZK		
shopify_ZZ_15511236182347_56453661491531	532.00 CZK		
shopify_ZZ_15511236346187_56453661688139	5134.00 CZK		
shopify_ZZ_15511236378955_56453661720907	3150.00 CZK		
shopify_ZZ_15511236411723_56453661753675	5135.00 CZK		
shopify_ZZ_15511236510027_56453661851979	1384.00 CZK		
shopify_ZZ_15511236608331_56453661983051	5135.00 CZK		
shopify_ZZ_15511236673867_56453662015819	6356.00 CZK		
shopify_ZZ_15511236706635_56453662146891	5134.00 CZK		
shopify_ZZ_15511236804939_56453662277963	3580.00 CZK		
shopify_ZZ_15511236870475_56453662343499	3580.00 CZK		
shopify_ZZ_15511236936011_56453662409035	3102.00 CZK		
shopify_ZZ_15511236968779_56453662441803	3749.00 CZK		
shopify_ZZ_15511237132619_56453662638411	3580.00 CZK		
shopify_ZZ_15511237165387_56453662736715	5135.00 CZK		
shopify_ZZ_15511237230923_56453662802251	421.00 CZK		
shopify_ZZ_15511237361995_56453662998859	3579.00 CZK		
shopify_ZZ_15511237427531_56453663031627	637.00 CZK		
shopify_ZZ_15511237460299_56453663097163	1145.00 CZK		
shopify_ZZ_15511237493067_56453663129931	3580.00 CZK		
shopify_ZZ_15511237591371_56453663261003	758.00 CZK		
shopify_ZZ_15511237624139_56453663293771	1176.00 CZK		
shopify_ZZ_15511237656907_56453663326539	375.00 CZK		
shopify_ZZ_15511237722443_56453663392075	649.00 CZK		
shopify_ZZ_15511237820747_56453663490379	3580.00 CZK		
shopify_ZZ_15511237853515_56453663555915	5763.00 CZK		
shopify_ZZ_15511237886283_56453663588683	741.00 CZK		
shopify_ZZ_15511237951819_56453663719755	3580.00 CZK		
shopify_ZZ_15511238213963_56453663981899	979.00 CZK		
shopify_ZZ_15511238279499_56453664047435	3954.00 CZK		
shopify_ZZ_15511238410571_56453664211275	371.00 CZK		
shopify_ZZ_15511238541643_56453664342347	1941.00 CZK		
shopify_ZZ_15511238574411_56453664375115	797.00 CZK		
shopify_ZZ_15511238672715_56453664506187	3580.00 CZK		
shopify_ZZ_15511238803787_56453664571723	8145.00 CZK		
shopify_ZZ_15511238869323_56453665128779	3718.00 CZK		
shopify_ZZ_15511238836555_56453665161547	9106.00 CZK		
shopify_ZZ_15511238902091_56453665194315	3580.00 CZK		
shopify_ZZ_15511239065931_56453665456459	3580.00 CZK		
shopify_ZZ_15511239098699_56453665489227	3579.00 CZK		
shopify_ZZ_15511239131467_56453665521995	6585.00 CZK		
shopify_ZZ_15511239229771_56453665620299	3580.00 CZK		
shopify_ZZ_15511239328075_56453665751371	3580.00 CZK		
shopify_ZZ_15511239426379_56453665882443	3749.00 CZK		
shopify_ZZ_15511239459147_56453665915211	317.00 CZK		
shopify_ZZ_15511239786827_56453668208971	9096.00 CZK		
shopify_ZZ_15511239852363_56453668274507	1121.00 CZK	871.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15511239950667_56453668405579	388.00 CZK		
shopify_ZZ_15511240016203_56453668471115	3579.00 CZK		
shopify_ZZ_15511240245579_56453668733259	336.00 CZK		
shopify_ZZ_15511240311115_56453668766027	3580.00 CZK		
shopify_ZZ_15511240376651_56453668995403	3580.00 CZK		
shopify_ZZ_15511240442187_56453669060939	282.00 CZK		
shopify_ZZ_15511240540491_56453669323083	307.00 CZK		
shopify_ZZ_15511240606027_56453669388619	944.00 CZK		
shopify_ZZ_15511240704331_56453669519691	2045.00 CZK		
shopify_ZZ_15511240868171_56453669683531	1645.00 CZK		
shopify_ZZ_15511240900939_56453669716299	1564.00 CZK		
shopify_ZZ_15511240933707_56453669749067	372.00 CZK		
shopify_ZZ_15511240999243_56453669814603	3580.00 CZK		
shopify_ZZ_15511241163083_56453670011211	3672.00 CZK		
shopify_ZZ_15511241195851_56453670043979	4307.00 CZK		
shopify_ZZ_15511241228619_56453670076747	295.00 CZK		
shopify_ZZ_15511241359691_56453670207819	8016.00 CZK		
shopify_ZZ_15511241523531_56453670863179	138.00 CZK		
shopify_ZZ_15511241556299_56453670895947	6662.00 CZK		
shopify_ZZ_15511241589067_56453670928715	883.00 CZK	650.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15511241785675_56453671158091	1732.00 CZK		
shopify_ZZ_15511242146123_56453671715147	2198.00 CZK		
shopify_ZZ_15511242211659_56453671780683	2294.00 CZK		
shopify_ZZ_15511242309963_56453671878987	5852.00 CZK		
shopify_ZZ_15511242604875_56453672304971	3849.00 CZK		
shopify_ZZ_15511242637643_56453672370507	5449.00 CZK		
shopify_ZZ_15511242768715_56453672501579	656.00 CZK		
shopify_ZZ_15511242834251_56453672567115	255.00 CZK		
shopify_ZZ_15511242932555_56453672665419	919.00 CZK		
shopify_ZZ_15511242998091_56453672730955	3580.00 CZK		
shopify_ZZ_15511243063627_56453672796491	1732.00 CZK		
shopify_ZZ_15511243194699_56453672960331	2654.00 CZK		
shopify_ZZ_15511243325771_56453673091403	1988.00 CZK		
shopify_ZZ_15511243653451_56453673517387	1284.00 CZK		
shopify_ZZ_15511243948363_56453673812299	547.00 CZK		
shopify_ZZ_15511244013899_56453673910603	6656.00 CZK		
shopify_ZZ_15511244079435_56453673976139	5258.00 CZK		
shopify_ZZ_15511244276043_56453674172747	6442.00 CZK		
shopify_ZZ_15511244308811_56453674205515	3122.00 CZK	2213.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15511244341579_56453674238283	2090.00 CZK	1618.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15511244439883_56453674369355	4748.00 CZK		
shopify_ZZ_15511244603723_56453674795339	2614.00 CZK		
shopify_ZZ_15511244636491_56453674828107	3716.00 CZK	2559.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15511244669259_56453674860875	413.00 CZK	346.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15511244767563_56453674959179	5631.00 CZK		
shopify_ZZ_15511244931403_56453675155787	8375.00 CZK		
shopify_ZZ_15511244996939_56453675286859	352.00 CZK		
shopify_ZZ_15511245128011_56453675974987	3625.00 CZK		
shopify_ZZ_15511245324619_56453676204363	5852.00 CZK		
shopify_ZZ_15511245357387_56453676237131	1988.00 CZK		
shopify_ZZ_15511245553995_56453676564811	383.00 CZK		
shopify_ZZ_15511245914443_56453677580619	5162.00 CZK		
shopify_ZZ_15511245947211_56453677613387	490.00 CZK		
shopify_ZZ_15511246111051_56453677842763	5595.00 CZK		
shopify_ZZ_15511246307659_56453678399819	8017.00 CZK		
shopify_ZZ_15511246471499_56453678596427	2900.00 CZK		
shopify_ZZ_15511246635339_56453678760267	2424.00 CZK		
shopify_ZZ_15511246733643_56453678858571	212.00 CZK		
shopify_ZZ_15511246897483_56453679481163	417.00 CZK	348.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15511247094091_56453679743307	334.00 CZK		
shopify_ZZ_15511247192395_56453679907147	9942.00 CZK		
shopify_ZZ_15511247225163_56453679939915	5516.00 CZK		
shopify_ZZ_15511247454539_56453680496971	8014.00 CZK		
shopify_ZZ_15511247552843_56453680595275	259.00 CZK		
shopify_ZZ_15511247585611_56453680628043	728.00 CZK		
shopify_ZZ_15511247683915_56453680988491	1509.00 CZK		
shopify_ZZ_15511247782219_56453683249483	2439.00 CZK		
shopify_ZZ_15511247814987_56453683282251	991.00 CZK		
shopify_ZZ_15511247880523_56453685117259	211.00 CZK		
shopify_ZZ_15511247913291_56453685150027	14346.00 CZK		
shopify_ZZ_15511248077131_56453685412171	14347.00 CZK		
shopify_ZZ_15511248109899_56453685444939	597.00 CZK		
shopify_ZZ_15511248175435_56453685477707	2231.00 CZK		
shopify_ZZ_15511248240971_56453685576011	2783.00 CZK		
shopify_ZZ_15511248470347_56453686034763	3207.00 CZK		
shopify_ZZ_15511248503115_56453686067531	558.00 CZK		
shopify_ZZ_15511248535883_56453686100299	1639.00 CZK		
shopify_ZZ_15511248634187_56453686231371	1916.00 CZK		
shopify_ZZ_15511248765259_56453686362443	991.00 CZK		
shopify_ZZ_15511249027403_56453686788427	239.00 CZK		
shopify_ZZ_15511249060171_56453686821195	695.00 CZK		
shopify_ZZ_15511249191243_56453686952267	1031.00 CZK		
shopify_ZZ_15511249322315_56453687214411	695.00 CZK		
shopify_ZZ_15511249420619_56453687312715	1781.00 CZK		
shopify_ZZ_15511249453387_56453687378251	344.00 CZK		
shopify_ZZ_15511249682763_56453687673163	714.00 CZK		
shopify_ZZ_15511249879371_56453688033611	9222.00 CZK		
shopify_ZZ_15511250010443_56453688164683	4890.00 CZK		
shopify_ZZ_15511250141515_56453688295755	476.00 CZK	429.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15511250239819_56453688394059	450.00 CZK		
shopify_ZZ_15511250305355_56453688459595	3807.00 CZK		
shopify_ZZ_15511250436427_56453688623435	583.00 CZK		
shopify_ZZ_15511250534731_56453688721739	5455.00 CZK		
shopify_ZZ_15511250633035_56453688852811	3890.00 CZK		
shopify_ZZ_15511250731339_56453688983883	734.00 CZK		
shopify_ZZ_15511250862411_56453689114955	3366.00 CZK		
shopify_ZZ_15511250895179_56453689147723	252.00 CZK		
shopify_ZZ_15511251190091_56453690589515	2923.00 CZK		
shopify_ZZ_15511251255627_56453690851659	582.00 CZK		
shopify_ZZ_15511251321163_56453691048267	1031.00 CZK		
shopify_ZZ_15511251353931_56453691081035	425.00 CZK		
shopify_ZZ_15511251616075_56453691408715	295.00 CZK		
shopify_ZZ_15511251648843_56453691441483	918.00 CZK		
shopify_ZZ_15511251779915_56453691572555	5450.00 CZK		
shopify_ZZ_15511251845451_56453691638091	1957.00 CZK		
shopify_ZZ_15511251976523_56453691769163	3136.00 CZK		
shopify_ZZ_15511252074827_56453695177035	678.00 CZK		
shopify_ZZ_15511252107595_56453695209803	3266.00 CZK		
shopify_ZZ_15511252468043_56453695504715	2282.00 CZK		
shopify_ZZ_15511254106443_56453697765707	1205.00 CZK	911.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15511254171979_56453697995083	1550.00 CZK		
shopify_ZZ_15511254368587_56453698322763	2081.00 CZK		
shopify_ZZ_15511254401355_56453698355531	631.00 CZK		
shopify_ZZ_15511254532427_56453698584907	1152.00 CZK		
shopify_ZZ_15511254597963_56453698650443	5450.00 CZK		
shopify_ZZ_15511254696267_56453698748747	1040.00 CZK		
shopify_ZZ_15511254761803_56453698814283	929.00 CZK		
shopify_ZZ_15511254794571_56453698847051	3177.00 CZK		
shopify_ZZ_15511254991179_56453699240267	3179.00 CZK		
shopify_ZZ_15511255023947_56453699273035	1998.00 CZK		
shopify_ZZ_15511255056715_56453699305803	216.00 CZK		
shopify_ZZ_15511255155019_56453699797323	632.00 CZK		
shopify_ZZ_15511255351627_56453699993931	2332.00 CZK		
shopify_ZZ_15511255548235_56453700223307	492.00 CZK		
shopify_ZZ_15511255843147_56453700682059	994.00 CZK		
shopify_ZZ_15511255908683_56453700714827	522.00 CZK		
shopify_ZZ_15511256105291_56453701108043	1748.00 CZK		
shopify_ZZ_15511256138059_56453701140811	657.00 CZK	579.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15511256203595_56453701206347	5129.00 CZK		
shopify_ZZ_15511256236363_56453701239115	646.00 CZK		
shopify_ZZ_15511256301899_56453701271883	358.00 CZK		
shopify_ZZ_15511256531275_56453701665099	353.00 CZK		
shopify_ZZ_15511256662347_56453701796171	2578.00 CZK	2035.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15511256826187_56453701960011	522.00 CZK	408.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15511256957259_56453702123851	4399.00 CZK		
shopify_ZZ_15511257055563_56453702222155	1073.00 CZK		
shopify_ZZ_15511257153867_56453702549835	391.00 CZK		
shopify_ZZ_15511257186635_56453702582603	963.00 CZK		
shopify_ZZ_15511257284939_56453702713675	591.00 CZK		
shopify_ZZ_15511257383243_56453703205195	1275.00 CZK		
shopify_ZZ_15511257416011_56453703270731	360.00 CZK		
shopify_ZZ_15511257481547_56453703336267	2010.00 CZK		
shopify_ZZ_15511257514315_56453703369035	2023.00 CZK		
shopify_ZZ_15511257678155_56453704155467	2992.00 CZK		
shopify_ZZ_15511257710923_56453704221003	2145.00 CZK		
shopify_ZZ_15511257809227_56453704319307	537.00 CZK		
shopify_ZZ_15511257841995_56453704352075	580.00 CZK		
shopify_ZZ_15511257940299_56453704581451	833.00 CZK		
shopify_ZZ_15511258071371_56453704712523	331.00 CZK		
shopify_ZZ_15511258136907_56453704810827	3709.00 CZK		
shopify_ZZ_15511258399051_56453705072971	2050.00 CZK		
shopify_ZZ_15511258464587_56453705138507	3409.00 CZK		
shopify_ZZ_15511258628427_56453705662795	738.00 CZK		
shopify_ZZ_15511258726731_56453705793867	3288.00 CZK		
shopify_ZZ_15511258988875_56453706121547	1844.00 CZK		
shopify_ZZ_15511259021643_56453706154315	3354.00 CZK		
shopify_ZZ_15511259152715_56453707563339	1578.00 CZK		
shopify_ZZ_15511259218251_56453707661643	2824.00 CZK		
shopify_ZZ_15511259316555_56453708284235	2281.00 CZK		
shopify_ZZ_15511259382091_56453708349771	206.00 CZK		
shopify_ZZ_15511259414859_56453708382539	1122.00 CZK		
shopify_ZZ_15511259545931_56453708480843	1888.00 CZK		
shopify_ZZ_15511259611467_56453708710219	5129.00 CZK		
shopify_ZZ_15511259677003_56453708775755	1428.00 CZK	1261.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15511259873611_56453709005131	1390.00 CZK		
shopify_ZZ_15511259939147_56453709037899	310.00 CZK		
shopify_ZZ_15511259971915_56453709627723	3580.00 CZK		
shopify_ZZ_15511260004683_56453709660491	730.00 CZK	475.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15511260102987_56453709889867	2729.00 CZK		
shopify_ZZ_15511260299595_56453714149707	463.00 CZK		
shopify_ZZ_15511260365131_56453714215243	5129.00 CZK		
shopify_ZZ_15511260397899_56453714248011	4666.00 CZK		
shopify_ZZ_15511260627275_56453714608459	4948.00 CZK		
shopify_ZZ_15511260692811_56453714673995	868.00 CZK		
shopify_ZZ_15511260758347_56453714772299	186.00 CZK		
shopify_ZZ_15511260889419_56453714936139	4243.00 CZK		
shopify_ZZ_15511260922187_56453714968907	222.00 CZK		
shopify_ZZ_15511260954955_56453715001675	2140.00 CZK		
shopify_ZZ_15511261086027_56453715329355	3409.00 CZK		
shopify_ZZ_15511261118795_56453715362123	2601.00 CZK		
shopify_ZZ_15511261184331_56453715460427	4244.00 CZK		
shopify_ZZ_15511261217099_56453715493195	8024.00 CZK		
shopify_ZZ_15511261413707_56453715788107	3409.00 CZK		
shopify_ZZ_15511261446475_56453715820875	2470.00 CZK	2272.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15511261479243_56453715886411	6213.00 CZK		
shopify_ZZ_15511261675851_56453716181323	1334.00 CZK		
shopify_ZZ_15511261774155_56453716279627	3976.00 CZK		
shopify_ZZ_15511261806923_56453716312395	319.00 CZK		
shopify_ZZ_15511261970763_56453717262667	6461.00 CZK		
shopify_ZZ_15511262003531_56453717295435	5080.00 CZK		
shopify_ZZ_15511262101835_56453717393739	177.00 CZK		
shopify_ZZ_15511262167371_56453717459275	5115.00 CZK		
shopify_ZZ_15511262232907_56453717524811	6598.00 CZK		
shopify_ZZ_15511262265675_56453717557579	572.00 CZK		
shopify_ZZ_15511262363979_56453717688651	7178.00 CZK		
shopify_ZZ_15511262495051_56453717819723	1195.00 CZK		
shopify_ZZ_15511262626123_56453717983563	882.00 CZK	776.00 CZK	2026-09-10T00:00+0200/2026-09-13T23:59+0200
shopify_ZZ_15511262658891_56453718016331	595.00 CZK		
shopify_ZZ_15511262691659_56453718049099	4155.00 CZK		
shopify_ZZ_15511262822731_56453718606155	4440.00 CZK		
